"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Quebec","2021A000224","2021","70","Total - Gender","","0","units","0","","26.1.90.1","97600","","","","0"
"2021","Quebec","2021A000224","2021","70","Men+","","0","units","0","","26.1.90.2","46930","","","","0"
"2021","Quebec","2021A000224","2021","70","Women+","","0","units","0","","26.1.90.3","50675","","","","0"
"2021","Quebec","2021A000224","2021","71","Total - Gender","","0","units","0","","26.1.91.1","93235","","","","0"
"2021","Quebec","2021A000224","2021","71","Men+","","0","units","0","","26.1.91.2","44865","","","","0"
"2021","Quebec","2021A000224","2021","71","Women+","","0","units","0","","26.1.91.3","48370","","","","0"
"2021","Quebec","2021A000224","2021","72","Total - Gender","","0","units","0","","26.1.92.1","91610","","","","0"
"2021","Quebec","2021A000224","2021","72","Men+","","0","units","0","","26.1.92.2","43630","","","","0"
"2021","Quebec","2021A000224","2021","72","Women+","","0","units","0","","26.1.92.3","47985","","","","0"
"2021","Quebec","2021A000224","2021","73","Total - Gender","","0","units","0","","26.1.93.1","87930","","","","0"
"2021","Quebec","2021A000224","2021","73","Men+","","0","units","0","","26.1.93.2","42000","","","","0"
"2021","Quebec","2021A000224","2021","73","Women+","","0","units","0","","26.1.93.3","45925","","","","0"
"2021","Quebec","2021A000224","2021","74","Total - Gender","","0","units","0","","26.1.94.1","85525","","","","0"
"2021","Quebec","2021A000224","2021","74","Men+","","0","units","0","","26.1.94.2","40560","","","","0"
"2021","Quebec","2021A000224","2021","74","Women+","","0","units","0","","26.1.94.3","44960","","","","0"
"2021","Quebec","2021A000224","2021","75 to 79 years","Total - Gender","","0","units","0","","26.1.95.1","330845","","","","0"
"2021","Quebec","2021A000224","2021","75 to 79 years","Men+","","0","units","0","","26.1.95.2","153795","","","","0"
"2021","Quebec","2021A000224","2021","75 to 79 years","Women+","","0","units","0","","26.1.95.3","177050","","","","0"
"2021","Quebec","2021A000224","2021","75","Total - Gender","","0","units","0","","26.1.96.1","76540","","","","0"
"2021","Quebec","2021A000224","2021","75","Men+","","0","units","0","","26.1.96.2","36045","","","","0"
"2021","Quebec","2021A000224","2021","75","Women+","","0","units","0","","26.1.96.3","40490","","","","0"
"2021","Quebec","2021A000224","2021","76","Total - Gender","","0","units","0","","26.1.97.1","71875","","","","0"
"2021","Quebec","2021A000224","2021","76","Men+","","0","units","0","","26.1.97.2","33620","","","","0"
"2021","Quebec","2021A000224","2021","76","Women+","","0","units","0","","26.1.97.3","38255","","","","0"
"2021","Quebec","2021A000224","2021","77","Total - Gender","","0","units","0","","26.1.98.1","66230","","","","0"
"2021","Quebec","2021A000224","2021","77","Men+","","0","units","0","","26.1.98.2","30585","","","","0"
"2021","Quebec","2021A000224","2021","77","Women+","","0","units","0","","26.1.98.3","35640","","","","0"
"2021","Quebec","2021A000224","2021","78","Total - Gender","","0","units","0","","26.1.99.1","61220","","","","0"
"2021","Quebec","2021A000224","2021","78","Men+","","0","units","0","","26.1.99.2","28505","","","","0"
"2021","Quebec","2021A000224","2021","78","Women+","","0","units","0","","26.1.99.3","32715","","","","0"
"2021","Quebec","2021A000224","2021","79","Total - Gender","","0","units","0","","26.1.100.1","54980","","","","0"
"2021","Quebec","2021A000224","2021","79","Men+","","0","units","0","","26.1.100.2","25035","","","","0"
"2021","Quebec","2021A000224","2021","79","Women+","","0","units","0","","26.1.100.3","29945","","","","0"
"2021","Quebec","2021A000224","2021","80 to 84 years","Total - Gender","","0","units","0","","26.1.101.1","210400","","","","0"
"2021","Quebec","2021A000224","2021","80 to 84 years","Men+","","0","units","0","","26.1.101.2","90820","","","","0"
"2021","Quebec","2021A000224","2021","80 to 84 years","Women+","","0","units","0","","26.1.101.3","119580","","","","0"
"2021","Quebec","2021A000224","2021","80","Total - Gender","","0","units","0","","26.1.102.1","51555","","","","0"
"2021","Quebec","2021A000224","2021","80","Men+","","0","units","0","","26.1.102.2","22975","","","","0"
"2021","Quebec","2021A000224","2021","80","Women+","","0","units","0","","26.1.102.3","28580","","","","0"
"2021","Quebec","2021A000224","2021","81","Total - Gender","","0","units","0","","26.1.103.1","45780","","","","0"
"2021","Quebec","2021A000224","2021","81","Men+","","0","units","0","","26.1.103.2","19945","","","","0"
"2021","Quebec","2021A000224","2021","81","Women+","","0","units","0","","26.1.103.3","25835","","","","0"
"2021","Quebec","2021A000224","2021","82","Total - Gender","","0","units","0","","26.1.104.1","41500","","","","0"
"2021","Quebec","2021A000224","2021","82","Men+","","0","units","0","","26.1.104.2","17900","","","","0"
"2021","Quebec","2021A000224","2021","82","Women+","","0","units","0","","26.1.104.3","23595","","","","0"
"2021","Quebec","2021A000224","2021","83","Total - Gender","","0","units","0","","26.1.105.1","37605","","","","0"
"2021","Quebec","2021A000224","2021","83","Men+","","0","units","0","","26.1.105.2","15895","","","","0"
"2021","Quebec","2021A000224","2021","83","Women+","","0","units","0","","26.1.105.3","21715","","","","0"
"2021","Quebec","2021A000224","2021","84","Total - Gender","","0","units","0","","26.1.106.1","33960","","","","0"
"2021","Quebec","2021A000224","2021","84","Men+","","0","units","0","","26.1.106.2","14100","","","","0"
"2021","Quebec","2021A000224","2021","84","Women+","","0","units","0","","26.1.106.3","19860","","","","0"
"2021","Quebec","2021A000224","2021","85 years and over","Total - Gender","","0","units","0","","26.1.107.1","214420","","","","0"
"2021","Quebec","2021A000224","2021","85 years and over","Men+","","0","units","0","","26.1.107.2","75305","","","","0"
"2021","Quebec","2021A000224","2021","85 years and over","Women+","","0","units","0","","26.1.107.3","139115","","","","0"
"2021","Quebec","2021A000224","2021","85 to 89 years","Total - Gender","","0","units","0","","26.1.108.1","131760","","","","0"
"2021","Quebec","2021A000224","2021","85 to 89 years","Men+","","0","units","0","","26.1.108.2","50605","","","","0"
"2021","Quebec","2021A000224","2021","85 to 89 years","Women+","","0","units","0","","26.1.108.3","81155","","","","0"
"2021","Quebec","2021A000224","2021","85","Total - Gender","","0","units","0","","26.1.109.1","31760","","","","0"
"2021","Quebec","2021A000224","2021","85","Men+","","0","units","0","","26.1.109.2","12955","","","","0"
"2021","Quebec","2021A000224","2021","85","Women+","","0","units","0","","26.1.109.3","18810","","","","0"
"2021","Quebec","2021A000224","2021","86","Total - Gender","","0","units","0","","26.1.110.1","28345","","","","0"
"2021","Quebec","2021A000224","2021","86","Men+","","0","units","0","","26.1.110.2","11070","","","","0"
"2021","Quebec","2021A000224","2021","86","Women+","","0","units","0","","26.1.110.3","17270","","","","0"
"2021","Quebec","2021A000224","2021","87","Total - Gender","","0","units","0","","26.1.111.1","25845","","","","0"
"2021","Quebec","2021A000224","2021","87","Men+","","0","units","0","","26.1.111.2","9840","","","","0"
"2021","Quebec","2021A000224","2021","87","Women+","","0","units","0","","26.1.111.3","16000","","","","0"
"2021","Quebec","2021A000224","2021","88","Total - Gender","","0","units","0","","26.1.112.1","24335","","","","0"
"2021","Quebec","2021A000224","2021","88","Men+","","0","units","0","","26.1.112.2","8865","","","","0"
"2021","Quebec","2021A000224","2021","88","Women+","","0","units","0","","26.1.112.3","15465","","","","0"
"2021","Quebec","2021A000224","2021","89","Total - Gender","","0","units","0","","26.1.113.1","21480","","","","0"
"2021","Quebec","2021A000224","2021","89","Men+","","0","units","0","","26.1.113.2","7880","","","","0"
"2021","Quebec","2021A000224","2021","89","Women+","","0","units","0","","26.1.113.3","13600","","","","0"
"2021","Quebec","2021A000224","2021","90 to 94 years","Total - Gender","","0","units","0","","26.1.114.1","65025","","","","0"
"2021","Quebec","2021A000224","2021","90 to 94 years","Men+","","0","units","0","","26.1.114.2","20485","","","","0"
"2021","Quebec","2021A000224","2021","90 to 94 years","Women+","","0","units","0","","26.1.114.3","44530","","","","0"
"2021","Quebec","2021A000224","2021","90","Total - Gender","","0","units","0","","26.1.115.1","18655","","","","0"
"2021","Quebec","2021A000224","2021","90","Men+","","0","units","0","","26.1.115.2","6345","","","","0"
"2021","Quebec","2021A000224","2021","90","Women+","","0","units","0","","26.1.115.3","12315","","","","0"
"2021","Quebec","2021A000224","2021","91","Total - Gender","","0","units","0","","26.1.116.1","15210","","","","0"
"2021","Quebec","2021A000224","2021","91","Men+","","0","units","0","","26.1.116.2","4945","","","","0"
"2021","Quebec","2021A000224","2021","91","Women+","","0","units","0","","26.1.116.3","10265","","","","0"
"2021","Quebec","2021A000224","2021","92","Total - Gender","","0","units","0","","26.1.117.1","12700","","","","0"
"2021","Quebec","2021A000224","2021","92","Men+","","0","units","0","","26.1.117.2","3735","","","","0"
"2021","Quebec","2021A000224","2021","92","Women+","","0","units","0","","26.1.117.3","8965","","","","0"
"2021","Quebec","2021A000224","2021","93","Total - Gender","","0","units","0","","26.1.118.1","10475","","","","0"
"2021","Quebec","2021A000224","2021","93","Men+","","0","units","0","","26.1.118.2","3175","","","","0"
"2021","Quebec","2021A000224","2021","93","Women+","","0","units","0","","26.1.118.3","7300","","","","0"
"2021","Quebec","2021A000224","2021","94","Total - Gender","","0","units","0","","26.1.119.1","7980","","","","0"
"2021","Quebec","2021A000224","2021","94","Men+","","0","units","0","","26.1.119.2","2290","","","","0"
"2021","Quebec","2021A000224","2021","94","Women+","","0","units","0","","26.1.119.3","5690","","","","0"
"2021","Quebec","2021A000224","2021","95 to 99 years","Total - Gender","","0","units","0","","26.1.120.1","15665","","","","0"
"2021","Quebec","2021A000224","2021","95 to 99 years","Men+","","0","units","0","","26.1.120.2","3875","","","","0"
"2021","Quebec","2021A000224","2021","95 to 99 years","Women+","","0","units","0","","26.1.120.3","11790","","","","0"
"2021","Quebec","2021A000224","2021","95","Total - Gender","","0","units","0","","26.1.121.1","6180","","","","0"
"2021","Quebec","2021A000224","2021","95","Men+","","0","units","0","","26.1.121.2","1780","","","","0"
"2021","Quebec","2021A000224","2021","95","Women+","","0","units","0","","26.1.121.3","4395","","","","0"
"2021","Quebec","2021A000224","2021","96","Total - Gender","","0","units","0","","26.1.122.1","3700","","","","0"
"2021","Quebec","2021A000224","2021","96","Men+","","0","units","0","","26.1.122.2","855","","","","0"
"2021","Quebec","2021A000224","2021","96","Women+","","0","units","0","","26.1.122.3","2845","","","","0"
"2021","Quebec","2021A000224","2021","97","Total - Gender","","0","units","0","","26.1.123.1","2645","","","","0"
"2021","Quebec","2021A000224","2021","97","Men+","","0","units","0","","26.1.123.2","580","","","","0"
"2021","Quebec","2021A000224","2021","97","Women+","","0","units","0","","26.1.123.3","2070","","","","0"
"2021","Quebec","2021A000224","2021","98","Total - Gender","","0","units","0","","26.1.124.1","1830","","","","0"
"2021","Quebec","2021A000224","2021","98","Men+","","0","units","0","","26.1.124.2","395","","","","0"
"2021","Quebec","2021A000224","2021","98","Women+","","0","units","0","","26.1.124.3","1440","","","","0"
"2021","Quebec","2021A000224","2021","99","Total - Gender","","0","units","0","","26.1.125.1","1310","","","","0"
"2021","Quebec","2021A000224","2021","99","Men+","","0","units","0","","26.1.125.2","260","","","","0"
"2021","Quebec","2021A000224","2021","99","Women+","","0","units","0","","26.1.125.3","1050","","","","0"
"2021","Quebec","2021A000224","2021","100 years and over","Total - Gender","","0","units","0","","26.1.126.1","1970","","","","0"
"2021","Quebec","2021A000224","2021","100 years and over","Men+","","0","units","0","","26.1.126.2","335","","","","0"
"2021","Quebec","2021A000224","2021","100 years and over","Women+","","0","units","0","","26.1.126.3","1640","","","","0"
"2021","Quebec","2021A000224","2021","Average age","Total - Gender","","0","units","0","","26.1.127.1","42.8","","","","1"
"2021","Quebec","2021A000224","2021","Average age","Men+","","0","units","0","","26.1.127.2","41.8","","","","1"
"2021","Quebec","2021A000224","2021","Average age","Women+","","0","units","0","","26.1.127.3","43.7","","","","1"
"2021","Quebec","2021A000224","2021","Median age","Total - Gender","","0","units","0","","26.1.128.1","43.2","","","","1"
"2021","Quebec","2021A000224","2021","Median age","Men+","","0","units","0","","26.1.128.2","42.0","","","","1"
"2021","Quebec","2021A000224","2021","Median age","Women+","","0","units","0","","26.1.128.3","44.0","","","","1"


